month_date_yyyymm,state,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
202012,ohio,189000,-0.0151,0.0803,15057,-0.1085,-0.465,6740,-0.2372,-0.0887,440,-0.1057,0.375,101.6073089,-0.0155,0.0891,1627,-0.0178,-0.0289,283073.1587,-0.0112,0.1238
202012,oregon,473996.5,-0.0021,0.1326,5630,-0.1732,-0.5534,2992,-0.2233,0.0346,1980,0.0668,0.988,249.0202874,0.0125,0.1536,1923.5,-0.0283,-0.0191,643307.2122,0.0012,0.1672
202012,new york,570196,3.00E-04,0.2132,61781,-0.0847,-0.0122,9772,-0.3312,0.1201,592,-0.1778,0.6444,220.734375,0.0099,0.398,1385,-0.0107,-0.0601,1222454.865,0.0102,0.1502
202012,kansas,189975,-0.0477,0.0497,4739,-0.0811,-0.4591,1728,-0.2202,-0.0442,140,0.2069,0,99.36545657,-0.0067,0.0823,1903.5,-0.0323,-0.0243,293881.2406,-0.0245,0.0786
202012,tennessee,315000,-0.0108,0.1055,12055,-0.0829,-0.5168,5328,-0.2081,-0.1893,772,0.3219,0.8738,146.7135401,0.0047,0.1449,1855,-0.0146,-0.0683,469653.8508,2.00E-04,0.1705
202012,new jersey,437100,-0.0121,0.1519,23788,-0.1365,-0.3775,8024,-0.3116,0.1314,496,0.0508,0.7465,32.0625,,-0.5479,387,,-0.5468,655853.6798,0.0031,0.1935
202011,michigan,239900,-0.0365,0.121,19552,-0.089,-0.5038,8964,-0.2137,-0.116,396,-0.3774,0.1512,139.7465365,-0.0058,0.1264,1659.5,-0.025,-0.0087,356782.2038,-0.0059,0.1885
202011,south dakota,240400,-0.0188,0.0021,2191,-0.1573,-0.4412,584,-0.2589,-0.3048,4,-0.8333,-0.8,132.2200393,0.0086,0.0848,1853.5,-0.0099,-0.0543,317943.1383,-0.0084,0.0513
202011,florida,345000,-0.0032,0.0299,97409,-0.0227,-0.3033,33904,-0.0912,-0.1494,4768,-0.14,0.49,201.5390625,0.0028,0.1028,1638,-0.0079,-0.0651,735922.3933,0.0052,0.1179
202011,ohio,191900,-0.0405,0.0667,16890,-0.0316,-0.4612,8836,-0.2319,-0.1481,492,-0.1277,0.2059,103.2087278,-0.0144,0.0909,1656.5,-0.0262,-0.0313,286273.8341,-0.0227,0.1194
202011,new hampshire,375400,0.0013,0.1041,2251,-0.1632,-0.561,1384,-0.3162,0.0949,76,-0.05,-0.05,195.4688222,0.0137,0.151,1907,-0.0088,-0.0339,518919.8756,0.032,0.1542
202011,wyoming,267250,-0.0421,-0.0065,2113,-0.0951,-0.3058,548,-0.2171,0.0379,8,-0.8182,-0.6,125.9032841,-0.0162,0.0264,2157,-0.016,0.0094,602899.1141,-0.0147,-0.0729
202011,rhode island,387000,-0.0074,0.0603,1695,-0.0499,-0.501,1144,-0.1411,-0.0403,12,-0.5,-0.25,247.4340176,0.0057,0.1243,1587.5,-0.0078,-0.0414,723393.7956,-0.0047,0.194
202011,alaska,299250,-0.0022,0.0337,1804,-0.1157,-0.3907,460,-0.1844,-0.0873,20,-0.5833,-0.1667,176.8843702,-0.019,0.0672,1680,-0.0053,-0.0311,378473.8108,0.0125,0.1574
202011,montana,397500,-0.0038,0.1357,3014,-0.1241,-0.5102,740,-0.3345,-0.2026,44,-0.2143,0.375,193.1820273,0.0106,0.1256,2151,-0.0042,-0.0028,816813.3943,0.0473,0.3187
202011,iowa,214900,-5.00E-04,0.0772,9663,-0.0552,-0.3434,2984,-0.1484,-0.0958,416,-0.168,0.7333,130.011442,0.0012,0.0739,1593,-0.0062,-0.0081,253968.3475,-0.0093,0.0485
202011,west virginia,169000,-0.0059,0.006,4273,-0.0769,-0.4564,1200,-0.1914,-0.1404,40,-0.6,-0.3333,83.9996841,-0.004,-0.0021,1605,-0.0031,-0.0435,247594.3642,-0.0088,0.0909
202011,colorado,512786,0.0055,0.0798,13175,-0.1602,-0.453,6124,-0.3066,-0.115,624,-0.3977,0.1908,242.0235672,0.0064,0.1922,2131.5,-0.0195,-0.0785,1086641.826,0.0231,0.2556
202011,minnesota,295450,-0.0148,0.0556,12539,-0.1452,-0.3948,4844,-0.3942,-0.0853,312,-0.1522,0.5918,159.0486711,0.0073,0.1058,1899,-0.0186,-0.037,393978.375,-0.0057,0.075
202011,nebraska,241950,-0.0124,0.0531,3635,-0.0376,-0.3847,1472,-0.1876,-0.1804,96,-0.4146,0,119.891931,0.008,0.052,1916,-0.0204,0.001,305517.9201,-0.0029,0.0941
202011,new york,570000,-0.0323,0.213,67496,-0.0448,-0.0437,14612,-0.3135,-0.013,720,-0.1,0.2676,218.5625,3.00E-04,0.3811,1400,0.0036,-0.0553,1210139.603,-0.0136,0.1703
202011,kansas,199500,-0.05,0.0506,5157,-0.0423,-0.4612,2216,-0.1841,-0.2197,116,-0.2564,-0.2368,100.0325205,-0.0067,0.0733,1967,-0.0243,-0.0277,301271.3725,-0.0114,0.0828
202011,kentucky,225000,-0.0213,0.0773,7447,-0.0254,-0.4938,3244,-0.1716,-0.1526,164,-0.0889,-0.0238,115.2330105,0.0077,0.1023,1809.5,-0.0219,-0.0282,319632.2962,-0.0196,0.1404
202011,connecticut,379950,-0.0131,0.0584,14184,-0.1091,-0.3054,4096,-0.2794,0.1623,144,-0.4375,0.2,186.9770665,0.0046,0.1022,2024,-0.0189,-0.0357,816287.7116,0.0012,0.1345
202011,arizona,389750,-6.00E-04,0.1136,11207,-0.0428,-0.4915,7988,-0.1336,-0.1041,840,-0.1429,0.0938,203.7412519,0.011,0.1585,1980.5,-0.0112,-0.0533,655575.9867,0.0061,0.1756
202011,virginia,352128,-0.0216,0.0951,17864,-0.0457,-0.4364,9028,-0.1881,-0.0445,1004,-0.2829,1.1271,169.9976852,0.0026,0.157,2012,-0.0161,-0.05,539378.9574,0.0116,0.1863
202011,hawaii,641000,0.0031,-0.0504,6540,-0.0037,0.1003,1572,0.0051,-0.053,52,-0.381,0.8571,551.5686749,0.0015,0.0716,1156.5,0.003,-0.1104,1228379.776,0.0145,-0.0736
202011,pennsylvania,263522,-0.0056,0.1717,22852,-0.058,-0.4384,9520,-0.2263,-0.1116,496,-0.3608,0.1273,134.8113532,0.0023,0.2364,1650.5,-0.0146,-0.0245,390710.3473,-0.0028,0.2119
202011,illinois,249450,-0.0402,0.085,38882,-0.0645,-0.3278,13520,-0.2187,-0.0452,392,-0.305,0.1136,127.34375,-0.0185,0.1174,1579.5,-0.0159,-0.0758,378274.5403,-0.0244,0.1126
202011,oklahoma,224574,-0.0129,0.0694,8315,-0.0334,-0.4202,3632,-0.0432,0.0111,164,-0.4459,0.2424,111.4662468,0.0017,0.0628,1908.5,-0.0258,-0.0173,316273.752,-0.0036,0.118
202011,texas,304308,-0.016,0.0497,62778,-0.052,-0.3967,28208,-0.0621,-0.0627,3644,-0.2706,0.2514,144.3085937,0.0042,0.1008,2132,-0.013,-0.0335,459670.2636,-0.0016,0.1253
202011,new mexico,280000,-0.0169,0.098,4897,-0.0202,-0.3564,1584,-0.2032,-0.1391,80,-0.0476,-0.0476,140.8450704,-6.00E-04,0.0885,1964.5,-0.0023,0.0033,446693.0364,-0.011,0.166
202011,louisiana,250450,-0.0018,0.1038,10718,-0.041,-0.4253,3272,-0.0121,-0.1737,172,-0.411,0.1944,126.2735712,0.0027,0.0795,1964,-0.0061,0.0192,348584.7837,-0.0015,0.156
202011,indiana,209950,-0.0452,0.0772,10212,-0.0265,-0.4764,5264,-0.1596,-0.0992,180,-0.2969,-0.0816,107.1570976,-0.0071,0.1148,1888,-0.0283,-0.0397,285124.9034,-0.0353,0.0958
202011,washington,509500,0.0192,0.1077,8885,-0.2766,-0.4816,5688,-0.3264,-0.062,764,-0.3179,0.6325,269.0569319,0.0192,0.1904,1844.5,-0.023,-0.0891,743700.0736,0.0303,0.16
202011,wisconsin,253450,-0.0248,0.0349,11033,-0.1094,-0.4477,4076,-0.2894,-0.0877,136,0.0625,0.2593,135.9698,-0.0075,0.0535,1714,-0.0149,-0.036,349566.3058,-0.0021,0.0869
202011,california,727044,-0.004,0.2644,51254,-0.0617,-0.3537,29708,-0.2324,0.0215,1532,-0.1656,0.0669,420.65625,0.008,0.3483,1813,-0.0077,-0.0205,1536489.149,0.0068,0.2903
202011,arkansas,200000,-0.0357,0.0532,7212,-0.0628,-0.4863,2444,-0.149,-0.2013,128,-0.0857,0.28,103.1565433,-0.0039,0.0564,1943,-0.0066,0.0088,293102.8139,6.00E-04,0.1281
202011,maine,295000,0,0.139,4157,-0.099,-0.4774,1364,-0.3301,0.1481,48,-0.1429,0.3333,174.121732,0.0242,0.1573,1680,-0.0059,-0.0071,449086.3315,0.0023,0.1596
202011,new jersey,442450,-0.0146,0.1374,27549,-0.0773,-0.3704,11656,-0.2507,0.0616,472,-0.2237,0.3111,0,,-1,0,,-1,653812.5764,0.0036,0.1823
202011,delaware,349900,0,0.087,2044,-0.065,-0.5126,912,-0.2349,-0.0732,236,-0.3723,1.1071,161.4201613,-0.0157,0.0761,1957,-0.0116,-0.0091,473880.9834,-0.0065,0.1155
202011,maryland,349450,-0.0266,0.0308,9229,-0.0641,-0.533,5760,-0.2018,-0.1095,504,-0.2174,0.156,183.8379489,0.0023,0.1133,1761,-0.0281,-0.0732,503028.0039,-0.0127,0.117
202011,south carolina,284945,-2.00E-04,0.0309,16364,-0.0467,-0.4272,6040,-0.1044,-0.1517,1224,-0.1947,0.4571,134.395344,0.0044,0.2376,1686,-0.0082,0.0877,450918.2458,0.0052,0.0782
202011,mississippi,225500,-0.0153,0.1303,6044,-0.04,-0.4169,1716,-0.1718,-0.2041,160,-0.1304,0.9048,103.8147123,0.0029,0.0825,2027,-0.0034,0.0201,298645.6444,-0.0014,0.1389
202011,north carolina,341484,-0.0102,0.1016,21495,-0.0587,-0.5021,9892,-0.1645,-0.1499,1308,-0.2907,0.6188,147.0536645,0.0059,0.114,1906,-0.0261,-0.0246,478441.8435,-0.0067,0.1544
202011,vermont,325000,0,0.1246,2164,-0.1406,-0.5047,556,-0.305,0.121,24,0.2,0.5,162.6563714,-0.0056,0.1101,2000,0,-0.0015,509494.1532,0.0245,0.2327
202011,georgia,325000,-0.0082,0.1017,36012,-0.0685,-0.4707,17208,-0.1363,-0.1523,2284,-0.2933,0.2021,126.6202393,0.0014,0.1351,1920,-0.0259,-0.0643,464281.2266,0.0044,0.1681
202011,north dakota,239950,-0.0178,0.061,2520,-0.059,-0.2903,584,-0.2275,-0.1257,24,-0.1429,0.5,114.50009,7.00E-04,0.0352,2080,-0.0152,-0.0095,278820.3852,-0.0146,0.0292
202011,utah,533400,0.0357,0.2853,4622,-0.1532,-0.5998,2628,-0.312,-0.3062,272,-0.4237,-0.2093,206.7942357,0.0126,0.2945,2530,0.012,-0.0299,1059093.876,0.063,0.5061
202011,massachusetts,624950,-0.022,0.1906,11437,-0.1081,-0.3766,5880,-0.3036,0.0381,220,-0.0984,0.5714,349.2348579,-5.00E-04,0.3153,1759,-0.0217,-0.0848,1097814.812,-0.0078,0.317
202011,alabama,249950,-0.0076,0.0636,12660,-0.0337,-0.4076,4768,-0.0629,-0.057,644,-0.2546,0.5784,117.633149,0.002,0.0867,2018,-0.0122,0.0171,341737.7212,-0.0032,0.1131
202011,nevada,350000,-0.0141,0.0448,9290,-0.0642,-0.2712,3688,-0.2106,-0.1092,368,-0.1068,0.2603,191.8842232,4.00E-04,0.072,1845.5,-0.0046,-0.0073,616186.3203,0.0099,0.0517
202011,idaho,433969.5,0.0357,0.2055,2610,-0.2038,-0.6594,1496,-0.3357,-0.3112,288,-0.1429,0.9459,218.4315392,0.0443,0.2771,2112,-0.0061,-0.0303,825094.247,0.066,0.4543
202011,tennessee,318450,-0.0138,0.1178,13145,-0.0448,-0.5157,6728,-0.1307,-0.2299,584,-0.3209,0.2479,146.0226791,0.0053,0.1501,1882.5,-0.0195,-0.0602,469559.4708,-0.0075,0.1758
202011,district of columbia,599900,-0.0463,-0.1305,1927,-0.0138,0.1644,912,-0.2645,0.2063,16,-0.3333,0.3333,581.3028318,0.0076,0.1626,1051.5,-0.0344,-0.2489,924018.1833,-0.0095,-0.0598
202011,missouri,219950,-0.0224,0.1003,13037,-0.0407,-0.4381,5660,-0.1854,-0.0567,316,-0.378,0.386,117.5217235,-0.0019,0.0788,1800,-0.0159,0.0239,317682.9703,-0.0079,0.1461
202011,oregon,475000,0.0109,0.1312,6809,-0.1384,-0.5454,3852,-0.2107,-0.1083,1856,-0.167,0.7915,245.9361335,0.0177,0.1363,1979.5,-0.0028,0.0013,642530.375,0.0136,0.1675
202010,delaware,349900,-1.00E-04,0.0766,2186,-0.0578,-0.4983,1192,-0.0197,-0.1209,376,-0.2358,2.0323,164,0.0068,0.0891,1980,-0.01,-0.004,476975.8339,0.0145,0.1246
202010,north carolina,345000,-9.00E-04,0.1053,22835,-0.0382,-0.4929,11840,-0.0186,-0.143,1844,-0.1367,0.815,146.1875,0.005,0.1056,1957,-0.0176,-0.0116,481666.6947,0.0041,0.1604
202010,new mexico,284800,-0.0023,0.0956,4998,-0.0196,-0.3854,1988,-0.035,-0.1109,84,-0.4615,-0.2222,140.9226557,0.0039,0.0799,1969,-0.0051,0.0013,451644.7806,0.0069,0.1579
202010,colorado,510000,0,0.0839,15689,-0.106,-0.4109,8832,-0.1006,-0.0754,1036,0.1991,0.7862,240.4819277,0.0167,0.1975,2174,-0.0158,-0.0765,1062143.297,0.0095,0.2462
202010,wisconsin,259900,-0.0181,0.0565,12388,-0.045,-0.4418,5736,-0.124,-0.0987,128,-0.3333,0.4545,137.0023419,0.0015,0.0586,1740,-0.0178,-0.0285,350307.8055,-0.0093,0.0852
202010,maryland,359000,-0.0013,0.0407,9861,-0.0129,-0.5293,7216,-0.0389,-0.0753,644,-0.237,0.6263,183.4251607,0.019,0.102,1812,-0.0104,-0.0577,509475.4394,0.0026,0.1189
202010,texas,309248,-0.0049,0.0564,66220,-0.043,-0.3884,30076,-0.0318,-0.1336,4996,-0.0969,0.3771,143.7070312,0.0071,0.0947,2160,-0.013,-0.0272,460389.6424,5.00E-04,0.1225
202010,iowa,215000,-0.011,0.075,10228,-0.0238,-0.3335,3504,-0.0447,-0.1544,500,-0.1135,0.7361,129.852851,0.0052,0.0639,1603,-0.0062,-0.0114,256347.4761,-0.0018,0.0472
202010,north dakota,244300,0.0037,0.0633,2678,-0.0297,-0.3019,756,-0.1783,-0.0357,28,-0.125,-0.3636,114.4168467,0,0.0321,2112,-0.0126,-0.0012,282950.3316,-0.0032,0.0325
202010,alabama,251875,-0.0301,0.0718,13101,-0.026,-0.4119,5088,-0.0109,-0.1061,864,-0.194,0.4497,117.3947896,8.00E-04,0.082,2043,-0.014,0.0256,342838.5931,-0.004,0.115
202010,west virginia,169999,6.00E-04,6.00E-04,4629,-0.0054,-0.4333,1484,-0.0054,-0.0702,100,0.3158,1.5,84.33333333,0.0117,-0.0131,1610,-0.0153,-0.0496,249794.6993,-0.0134,0.0871
202010,louisiana,250900,-0.0104,0.0956,11176,-0.0652,-0.4167,3312,-0.0548,-0.2211,292,-0.4859,1.2121,125.9376234,0.0026,0.0743,1976,-0.0063,0.0238,349125.1633,0.0168,0.1529
202010,idaho,419000,0.0097,0.1639,3278,-0.1256,-0.616,2252,0.0054,-0.2602,336,-0.328,1.4,209.1623037,0.0245,0.2198,2125,-0.013,-0.0268,774045.6439,0.0324,0.3737
202010,hawaii,639000,0.0103,-0.0603,6564,-0.0168,0.1043,1564,-0.0201,-0.0533,84,0.2353,1.625,550.7649513,0.0105,0.0783,1153,9.00E-04,-0.1232,1210825.365,0.043,-0.0717
202010,montana,399000,-0.0024,0.1016,3441,-0.1039,-0.5212,1112,-0.1472,-0.1175,56,-0.4167,1.3333,191.1639762,1.00E-04,0.1117,2160,-0.0171,-0.0046,779951.7163,0.005,0.2784
202010,kansas,210000,-0.0233,0.0759,5385,-0.0031,-0.461,2716,-0.0015,-0.1284,156,-0.1136,0.1143,100.7049345,0.0071,0.06,2016,-0.0127,-0.0044,304746.1045,-0.0088,0.0759
202010,alaska,299900,-0.0326,0.0352,2040,-0.0881,-0.3876,564,-0.221,-0.1754,48,0,0.7143,180.3191489,0.0118,0.0933,1689,-0.0321,-0.0468,373785.6252,0.0059,0.1448
202010,massachusetts,639000,-0.0054,0.2231,12823,0.0276,-0.3726,8444,-0.0979,0.0848,244,-0.0615,0.4186,349.4174757,0.0306,0.3141,1798,-0.0249,-0.0662,1106466.901,-0.0088,0.3507
202010,south dakota,245000,-0.0198,0.0213,2600,-0.0819,-0.3758,788,-0.2423,-0.323,24,-0.5385,-0.25,131.095679,-0.0055,0.082,1872,-0.0199,-0.0507,320634.7652,-0.0091,0.0538
202010,maine,295000,-0.0109,0.1351,4614,-0.0327,-0.4724,2036,-0.0779,0.2206,56,-0.3,0.75,170,-0.0084,0.1106,1690,-0.0015,-0.0059,448043.9151,-0.0116,0.1574
202010,missouri,225000,-0.0213,0.125,13590,0.0022,-0.4405,6948,-0.0393,-0.1306,508,-0.412,1.0159,117.7504394,0.0072,0.0838,1829,-0.0153,0.0313,320200.6049,-0.0079,0.1517
202010,south carolina,285000,-0.0138,0.0252,17165,-0.0435,-0.4141,6744,-0.0469,-0.1649,1520,-0.2017,1.1469,133.8103677,-5.00E-04,0.2253,1700,-0.0087,0.0859,448596.6272,-4.00E-04,0.0652
202010,new jersey,449000,-0.001,0.1511,29858,0.005,-0.3677,15556,-0.0466,0.1375,608,-0.2549,0.6522,0,,-1,0,,-1,651471.9132,0.0016,0.1718
202010,new york,589000,0.0397,0.2478,70659,0.0231,-0.058,21284,-0.0392,0.226,800,-0.1031,0.5748,218.5,0.022,0.3914,1395,-0.0241,-0.0731,1226842.483,0.0444,0.1899
202010,ohio,200000,-0.0584,0.0785,17442,0.0302,-0.468,11504,-0.0024,-0.1446,564,-0.2337,0.6786,104.7155689,-0.0041,0.0897,1701,-0.0133,-0.017,292937.7076,-0.0128,0.122
202010,georgia,327680,-0.0067,0.1146,38662,-0.0285,-0.4652,19924,-0.0179,-0.1746,3232,-0.1072,0.3268,126.4375,0.0129,0.1414,1971,-0.0228,-0.0388,462261.6129,0.0071,0.1734
202010,minnesota,299900,-3.00E-04,0.0713,14669,-0.024,-0.3712,7996,-0.0934,0.023,368,-0.2069,1.1905,157.8984375,0.0044,0.0973,1935,-0.0185,-0.019,396217.3542,-0.017,0.0833
202010,washington,499922,-1.00E-04,0.0745,12283,-0.0555,-0.3837,8444,-0.1871,0.0409,1120,0.0219,1.5688,264,0.021,0.1603,1888,-0.0182,-0.0718,721853.4036,0.0137,0.12
202010,california,730000,0.0076,0.2587,54623,0.0343,-0.3713,38704,-0.0256,0.0895,1836,-0.0517,0.1679,417.3125,0.0183,0.3222,1827,-0.0038,-0.0148,1526038.793,0.0193,0.3054
202010,mississippi,229000,0.0011,0.1459,6296,-0.037,-0.4023,2072,0.036,-0.119,184,-0.1481,1.7059,103.5114504,8.00E-04,0.0747,2034,-0.0078,0.0175,299064.7087,0.0134,0.1387
202010,illinois,259900,-0.0097,0.0589,41561,-0.0076,-0.3042,17304,-0.0923,-0.1079,564,0.0217,0.88,129.7421875,0.0067,0.0857,1605,-0.0222,-0.0781,387739.1792,-0.0073,0.0914
202010,florida,346112,-0.0083,0.0468,99670,-0.0209,-0.2828,37308,0.0531,-0.0977,5544,-0.1155,0.739,200.96875,0.014,0.1072,1651,-0.0066,-0.0609,732111.9152,0.0054,0.1414
202010,vermont,325000,2.00E-04,0.1324,2518,-0.0426,-0.4928,800,-0.1701,0.0471,20,-0.6667,0,163.5802469,0.0128,0.1189,2000,-0.0116,-5.00E-04,497306.393,0.0062,0.2136
202010,indiana,219900,-0.0332,0.1001,10490,0.024,-0.4868,6264,-0.0656,-0.1973,256,-0.1579,0.0847,107.9192547,3.00E-04,0.119,1943,-0.0152,-0.0261,295548.6118,-0.0156,0.1149
202010,new hampshire,374900,0.0054,0.0964,2690,-0.0403,-0.5502,2024,-0.0435,0.0858,80,-0.0909,0.0526,192.8240741,0.0204,0.1399,1924,0.0021,-0.0337,502805.5741,0.0085,0.1276
202010,utah,515000,0.0079,0.2638,5458,-0.1112,-0.5699,3820,-0.0498,-0.2107,472,-0.2625,0.2421,204.2300066,0.009,0.2895,2500,-0.0179,-0.0388,996332.6216,0.0227,0.4686
202010,connecticut,385000,-0.0023,0.0696,15921,-0.0117,-0.2822,5684,-0.0495,0.2261,256,-0.3263,2.0476,186.1252115,0.0075,0.0954,2063,-0.0143,-0.0227,815335.1983,0.0044,0.1183
202010,rhode island,389900,-0.0239,0.0612,1784,-0.0039,-0.5128,1332,-0.0698,-0.0801,24,0.2,1,246.0197119,0.0062,0.1214,1600,-0.0279,-0.0315,726787.0645,-0.0097,0.2022
202010,virginia,359900,-0.0051,0.0973,18720,-0.016,-0.444,11120,-0.0483,0.0483,1400,0.0264,1.5735,169.5625,0.0212,0.149,2045,-0.0262,-0.0431,533171.4359,0.0041,0.1678
202010,arizona,390000,-0.0043,0.0836,11708,0.013,-0.4755,9220,0.0327,-0.1055,980,-0.1993,0.3764,201.53125,-0.0031,0.1445,2003,-0.0126,-0.0565,651580.7566,0.0063,0.1633
202010,pennsylvania,265000,4.00E-04,0.1783,24258,-0.0083,-0.4398,12304,-0.0435,-0.0766,776,-0.2761,0.687,134.5,0.0176,0.2356,1675,-0.0033,-0.0124,391793.3926,0.0118,0.2179
202010,kentucky,229900,-0.0417,0.0949,7641,-0.0051,-0.503,3916,0.0135,-0.1632,180,-0.2241,0.7308,114.3487859,-0.0029,0.0973,1850,-0.0281,-0.0245,326025.863,-0.0069,0.1633
202010,arkansas,207400,-0.0124,0.0756,7695,-0.0393,-0.4633,2872,-0.0258,-0.1699,140,-0.2553,0.3462,103.5585766,0.0023,0.0737,1956,-0.0141,0.0254,292919.1043,-0.0056,0.1144
202010,tennessee,322900,-0.0064,0.1148,13761,-0.0371,-0.5011,7740,-0.0072,-0.2409,860,-0.243,0.5035,145.25,0.0034,0.1425,1920,-0.0177,-0.0519,473128.4246,0.0123,0.1849
202010,nebraska,245000,-0.0171,0.0439,3777,-0.0182,-0.3979,1812,-0.0602,-0.281,164,0.1081,2.4167,118.9365672,0.0032,0.0407,1956,-0.0261,0.0169,306392.1968,0.0063,0.0851
202010,michigan,249000,-0.0036,0.1579,21463,-0.0631,-0.5029,11400,-0.0909,-0.1983,636,-0.0914,0.6563,140.5625,-0.0059,0.1274,1702,-0.013,0.0104,358894.4756,-0.005,0.1873
202010,oklahoma,227500,-0.0106,0.0833,8602,-0.0184,-0.4104,3796,-0.0316,-0.1557,296,-0.2371,0.7619,111.2730807,-0.0152,0.0697,1959,-0.0043,8.00E-04,317402.4933,0.0017,0.1203
202010,oregon,469900,-0.0106,0.115,7903,-0.0556,-0.5389,4880,-0.0153,-0.1121,2228,0.0509,5.5529,241.6666667,0.0121,0.1148,1985,-0.0117,0.0025,633897.4355,-0.0035,0.1527
202010,wyoming,279000,-0.0124,0.0579,2335,-0.0686,-0.323,700,-0.1505,0.0116,44,-0.0833,1.2,127.9761905,-0.0069,0.0403,2192,-0.0032,0.0274,611867.5394,-0.0445,-0.0835
202010,nevada,355000,0,0.0444,9927,-0.0246,-0.2072,4672,-0.0759,-0.0226,412,0,0.4714,191.8117359,0.0043,0.0626,1854,-0.0075,-0.0144,610128.5529,0.0219,0.0181
202010,district of columbia,629000,-0.0315,-0.0749,1954,0.1256,0.1454,1240,-0.0282,0.3025,24,0,0.5,576.9230769,-0.003,0.1593,1089,-0.0414,-0.2194,932915.012,-0.038,-0.0331
202009,alaska,310000,-0.0159,0.069,2237,-0.0671,-0.3743,724,-0.249,-0.1735,48,-0.0769,0.5,178.209707,0.0033,0.0817,1745,-0.0017,-0.0157,371605.4919,0.0147,0.1312
202009,arkansas,210000,0,0.1032,8010,-0.061,-0.4551,2948,-0.0611,-0.2143,188,0.5161,1.2381,103.3229474,0.0013,0.0817,1984,5.00E-04,0.0387,294572.5471,0.0143,0.119
202009,maryland,359450,-0.0015,0.0308,9990,-0.0226,-0.5271,7508,0.0623,-0.1002,844,0.2485,0.9537,179.9964145,0.0086,0.0803,1831,-0.0229,-0.0562,508179.416,-0.0079,0.1162
202009,alabama,259700,0.0029,0.0983,13451,-0.0568,-0.4033,5144,-0.1045,-0.2072,1072,0.2407,1.8511,117.3060864,0.0102,0.0839,2072,-0.0091,0.0389,344229.117,0.0083,0.1082
202009,minnesota,300000,-0.0291,0.053,15030,-0.0422,-0.3835,8820,-0.0589,-0.1076,464,0.1837,1.5217,157.2102844,0.0136,0.0977,1971.5,-0.0187,-0.0098,403062.6709,-0.0024,0.0999
202009,south carolina,289000,-0.0034,0.0342,17946,-0.0711,-0.3896,7076,-0.0232,-0.1722,1904,-0.0775,1.9383,133.8816179,0.0056,0.234,1715,-0.0132,0.1057,448768.1716,7.00E-04,0.0557
202009,colorado,510000,-0.0284,0.0863,17550,-0.0784,-0.3694,9820,-0.0694,-0.1607,864,-0.1429,0.2781,236.5402046,0.0229,0.1814,2209,-0.032,-0.06,1052174.638,0.0301,0.2402
202009,montana,399949.5,0.0011,0.112,3840,-0.0926,-0.4855,1304,-0.2436,-0.1768,96,0.2632,1.1818,191.1543423,0.0075,0.1221,2197.5,0.0062,0.0098,776048,0.038,0.2855
202009,pennsylvania,264888.5,0.0188,0.1778,24460,-0.0349,-0.444,12864,0.0047,-0.0905,1072,0.0593,1.0615,132.171875,0.0305,0.3646,1680.5,-0.0224,0.092,387220.3003,0.0116,0.2087
202009,oklahoma,229947.5,-0.011,0.0955,8763,-0.0643,-0.4121,3920,-0.022,-0.1537,388,-0.0583,1.5526,112.993731,-0.0032,0.0907,1967.5,-0.0162,0.0049,316871.0005,0.0045,0.1147
202009,georgia,329900,0,0.1225,39797,-0.0698,-0.4671,20288,-0.0825,-0.2406,3620,0.0249,0.6365,124.828125,0.0077,0.1495,2017,-0.0354,0.008,458987.428,0.0113,0.1659
202009,hawaii,632500,-0.0039,-0.076,6676,-0.0188,0.119,1596,-0.0932,-0.0099,68,0.0625,0.4167,545.0291376,0.0234,0.0602,1152,-0.0303,-0.1206,1160938.891,0.0012,-0.1121
202009,maine,298250,-0.0025,0.1473,4770,-0.0477,-0.4824,2208,0.0554,0.0166,80,-0.2308,0.4286,171.446591,0.008,0.1203,1692.5,-0.0067,-0.0044,453300.2725,0.0024,0.174
202009,tennessee,324975,-0.0122,0.121,14291,-0.0913,-0.4923,7796,-0.0956,-0.2763,1136,-0.0927,0.7975,144.7580092,0.0027,0.1442,1954.5,-0.0237,-0.041,467371.5867,-0.0043,0.1671
202009,wyoming,282500,-0.0259,0.0669,2507,-0.068,-0.3197,824,-0.1523,-0.0594,48,-0.0769,1.4,128.8659794,2.00E-04,0.0446,2199,-0.0023,0.0242,640335.3734,-0.0051,0.0118
202009,ohio,212400,-0.0341,0.1211,16930,0.0019,-0.4852,11532,0.0194,-0.2027,736,0.0455,1.5556,105.1446783,-0.005,0.0955,1724,-0.0199,-0.0092,296748.953,-0.018,0.1238
202009,idaho,414995,0.0124,0.1246,3749,-0.1415,-0.5713,2240,-0.2124,-0.3103,500,0.2887,1.0161,204.1575856,0.0212,0.1897,2153,-0.0178,-0.0242,749755.9801,0.0517,0.3182
